SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
GUJARAT REGION,1978,0,1.1,0,2,0.3,155.5,280.7,405.7,52.3,6.1,26.2,5.9,935.8,1.1,2.3,894.2,38.2
GUJARAT REGION,1979,1,4.6,0,0,0.3,132.3,174.2,441.3,46.3,11.5,92.8,0.1,904.5,5.6,0.4,794.1,104.3
GUJARAT REGION,1980,0.1,0,0,0,0.1,261.3,268.7,249.1,24,0.8,0.4,17.6,822,0.1,0.1,803.1,18.7
GUJARAT REGION,1981,1.3,0,0.7,0.1,0.3,111.3,414.3,377,137.9,40.8,30.5,0,1114.2,1.3,1,1040.6,71.4
GUJARAT REGION,1982,0.4,0.1,0.1,2.6,45.8,39.6,274.4,266.3,25.8,6.5,96.6,0,758.3,0.5,48.5,606.2,103.1
GUJARAT REGION,1983,0.1,0,0,8,1.3,129.3,408.8,405.9,180.8,79.8,0,0,1213.9,0.1,9.4,1124.7,79.8
GUJARAT REGION,1984,0,0,0,0,0,85.2,250.5,421.4,89.2,5.7,1.7,0,853.6,0,0,846.3,7.3
GUJARAT REGION,1985,0,0,0,0.8,2.1,14.7,247.2,182.5,18.1,124,0,0.3,589.7,0,2.9,462.4,124.3
GUJARAT REGION,1986,0,0,0.1,0,2,180.1,161.8,149.4,5.9,1.5,1.1,0,501.8,0,2.1,497.1,2.6
GUJARAT REGION,1987,0.4,0.5,0,0,0.3,69.6,119.4,180.6,5.7,3.4,11.2,10.7,401.9,0.9,0.4,375.2,25.4
GUJARAT REGION,1988,0,0,0,2.5,0,74.7,573.1,245.5,190.4,11.2,0,0,1097.4,0,2.5,1083.7,11.2
GUJARAT REGION,1989,1.3,0,0,0,0.1,112.5,351.2,298.3,58,1.5,0,0,822.8,1.3,0.1,819.9,1.5
GUJARAT REGION,1990,0,3.3,0.2,0,32.9,79,221.6,530.5,226.2,16,4.8,3.8,1118.4,3.3,33.2,1057.3,24.6
GUJARAT REGION,1991,0,0,0,0,0,55.6,440.8,133.8,41.8,0,0.7,0,672.7,0,0,672,0.7
GUJARAT REGION,1992,0.8,0,0,0,0.9,132.8,256.3,244.4,244.1,19.2,2.5,0,901.1,0.8,0.9,877.7,21.7
GUJARAT REGION,1993,0,1.7,0.1,0,0,133.2,557.4,69.5,147.8,30.1,1.5,0,941.4,1.7,0.1,908,31.7
GUJARAT REGION,1994,7.2,0,0,0.1,0,320.7,490.6,370.1,343.7,2,0.1,0,1534.5,7.2,0.2,1525.1,2.1
GUJARAT REGION,1995,2.2,0,0.2,0,0,8.5,451,127.4,71,22.9,0.3,0.7,684.3,2.2,0.3,657.9,23.9
GUJARAT REGION,1996,1,0,0,0,0,123.9,374.6,228.5,151.3,23.3,0.1,0,902.8,1,0,878.3,23.4
GUJARAT REGION,1997,0.7,0,0.2,3.3,3.6,355.3,241.9,358,96.1,8.1,0.9,0.9,1068.9,0.7,7.1,1051.3,9.8
GUJARAT REGION,1998,0,0.1,0,0,0,111.5,312.2,196.1,346.9,98.8,4.4,0,1070,0.1,0,966.7,103.2
GUJARAT REGION,1999,0,2,0,0,7.4,158,219.4,55.1,57.2,69.5,0,0,568.4,2,7.4,489.6,69.5
GUJARAT REGION,2000,0,0.1,0,0,36.1,62.9,301.1,133,13.5,0.2,0,3.6,550.6,0.1,36.1,510.6,3.9
KONKAN & GOA,1951,0,0,2.5,9.8,22.7,730.4,1114.7,507.6,129,296.3,36.3,0,2849.4,0,35.1,2481.7,332.6
KONKAN & GOA,1952,0,0,0,2.8,23.5,729.4,1013.1,512.3,87.5,151.5,0,1.8,2522,0,26.3,2342.3,153.4
KONKAN & GOA,1953,0,0,0,15.4,0,910.3,1321.9,713.3,210.5,156.1,0.2,0,3327.8,0,15.4,3156,156.3
KONKAN & GOA,1954,0,2.4,3.5,7.2,3.9,581.5,1470.8,912.8,750.7,48.9,0.1,8.6,3790.3,2.4,14.6,3715.7,57.5
KONKAN & GOA,1955,0.2,0,2.2,11.6,34.2,779.2,995.9,1299.8,463,297.1,14.2,0,3897.5,0.2,48,3537.9,311.3
KONKAN & GOA,1956,0,0.3,0,5.8,176.4,780.2,1325.8,700.8,433.4,195,46,0,3663.7,0.3,182.2,3240.2,241
KONKAN & GOA,1957,0,0,0,1.7,30.6,593.8,1175,1051.7,130.6,86.6,52.9,0.6,3123.5,0,32.3,2951.1,140.1
KONKAN & GOA,1958,0.2,0.1,0.2,9,34.8,1044.5,1280.2,1177.9,383.7,54.8,14.7,0.2,4000.2,0.3,44,3886.3,69.7
KONKAN & GOA,1959,0,0,0,6,36.2,750.1,1357.1,690.9,521.8,201.4,24.8,0.3,3588.6,0,42.2,3319.9,226.5
KONKAN & GOA,1960,0,0,0,1.1,81,920.1,1140.9,501.8,285.1,82,15.3,0.5,3027.7,0,82.1,2847.8,97.7
KONKAN & GOA,1961,0,5.2,0,2.3,182.2,738,1543.3,712.6,486.1,248.9,2.4,0,3921,5.2,184.5,3480.1,251.3
KONKAN & GOA,1962,0.2,0,0.1,0.7,129.5,435.5,1355.1,880.4,525.9,48.8,12.8,96.2,3485.1,0.2,130.3,3196.8,157.9
KONKAN & GOA,1963,0,0.1,0.1,1.1,7.6,594.5,1178.8,1414.7,306.3,91.9,11.7,0,3606.8,0.1,8.8,3494.3,103.6
KONKAN & GOA,1964,0,0,0,0.9,5.2,690.3,908.3,1031.8,378.9,158,18.9,0.4,3192.7,0,6.1,3009.4,177.3
KONKAN & GOA,1965,3.4,0,0,5.7,0.1,817.6,1393.7,608.8,147.5,8.9,2.2,83.7,3071.5,3.4,5.8,2967.6,94.8
KONKAN & GOA,1966,0,0,0,0.2,64.7,370,1168.8,224.1,443.5,43.9,111.3,1.1,2427.5,0,64.8,2206.4,156.3
KONKAN & GOA,1967,0,0,7.7,0.8,7.5,768.9,1109.2,416.9,317.1,109.6,0.7,14,2752.3,0,16,2612,124.2
KONKAN & GOA,1968,0,0.3,0.1,6,1.5,556.9,1134.7,318.7,202.1,130.4,8.6,0,2359.4,0.3,7.6,2212.4,139
KONKAN & GOA,1969,0,0,0,1.1,2.4,666.5,1282.2,527.1,586,37.9,23.2,0.9,3127.4,0,3.5,3061.8,62.1
KONKAN & GOA,1970,0,0,0,1.5,74.5,963.3,993.8,1164.8,312.7,85.8,0,0.2,3596.6,0,76,3434.6,86
KONKAN & GOA,1971,0,0,0,0.3,85.1,1011.9,650.8,602,362.6,40.4,0.9,0,2754,0,85.4,2627.2,41.3
KONKAN & GOA,1972,0,0.1,0,0.6,10.7,662,731.6,293.9,138.8,8.5,26.8,0,1873,0.1,11.3,1826.2,35.4
KONKAN & GOA,1973,0,0.4,0,0,3.1,455.9,922.1,910.6,437.4,103.6,2.9,0.2,2836.3,0.4,3.2,2726.1,106.7
KONKAN & GOA,1974,0.7,0,0,6.8,73.9,508.2,1133,774.4,351.1,238.6,0,0,3086.7,0.7,80.7,2766.7,238.6
KONKAN & GOA,1975,0,0.1,0,1,13.6,856.9,1027,848,556,192.7,20.2,0,3515.4,0.1,14.6,3287.8,212.9
KONKAN & GOA,1976,0,0,1.6,0.4,4.5,635.1,1279.2,690.1,360.7,20.3,71,0,3063,0,6.6,2965.1,91.3
KONKAN & GOA,1977,0,0,0.8,1.3,10.3,583,1384.6,580.5,386.9,77,78.8,0.2,3103.3,0,12.3,2935,156
KONKAN & GOA,1978,0,0,0,8.3,86.6,946.2,907.2,575.4,243,67.2,48.8,2.8,2885.6,0,95,2671.8,118.8
KONKAN & GOA,1979,0,0.7,0.1,0,0.3,653.1,797.2,687.2,266.5,26.8,77.3,0,2509.2,0.7,0.4,2404,104.1
KONKAN & GOA,1980,0,0,0,3.5,2.9,877.7,749.9,851.8,166.4,20.7,26.1,25.2,2724.3,0,6.4,2645.8,72.1
KONKAN & GOA,1981,0.6,0,0,0.1,4.2,773.9,1073,708.6,480.6,59.1,24.5,0.1,3124.7,0.6,4.3,3036.1,83.7
KONKAN & GOA,1982,0,0,0,0,14.5,558.4,987.1,810.8,216.3,42.1,69.6,0,2698.9,0,14.5,2572.6,111.7
KONKAN & GOA,1983,0,0,0,0.3,0.4,655.3,1073.2,1331.2,638.8,102.4,9.7,3.2,3814.5,0,0.7,3698.6,115.2
KONKAN & GOA,1984,0,0.2,0.1,0.9,0.3,728,1090.5,421.4,220.5,118.7,2.9,0.3,2583.6,0.2,1.2,2460.4,121.8
KONKAN & GOA,1985,0,0,0,0.4,23.3,1000,921.3,663.1,153.1,204.8,2.5,0,2968.5,0,23.7,2737.5,207.3
KONKAN & GOA,1986,0,0,0,0.1,1,777.2,543.2,670.9,65,15.6,53.6,1,2127.7,0,1.1,2056.3,70.3
KONKAN & GOA,1987,0,0,0,0.6,9,612,832.2,835.6,149.3,166.8,20.2,9.3,2635,0,9.6,2429.1,196.3
KONKAN & GOA,1988,0,0,0,4.3,1.3,506.1,1432.1,664.4,617.9,66.9,0,0,3293,0,5.6,3220.6,66.9
KONKAN & GOA,1989,0,0,0.6,1,4,733.1,943,704.9,300.5,80.7,3.6,0,2771.5,0,5.6,2681.5,84.4
KONKAN & GOA,1990,0,0,0.1,0,193.9,802.1,873.7,1164.2,323.2,190,20.8,0,3568,0,194,3163.2,210.8
KONKAN & GOA,1991,0,0,0,6.4,14.7,759.2,1461.4,598.8,92.7,20.3,0.8,0.3,2954.6,0,21.2,2912.1,21.4
KONKAN & GOA,1992,0,0,0,0,6.2,493,822.9,1093.1,343.4,79,2.8,0,2840.4,0,6.2,2752.4,81.8
KONKAN & GOA,1993,0,0,0.6,0.1,11.4,587.7,1394.1,648.7,597.2,227.6,9.4,4,3480.9,0,12.1,3227.8,241
KONKAN & GOA,1994,1.3,0,0,12.5,11.7,784.8,1168.5,654.4,406.5,137.9,2.2,0,3179.8,1.3,24.2,3014.1,140.1
KONKAN & GOA,1995,3.5,0,0,3.3,15.3,345.9,1171.2,606.5,419.5,196.5,4.4,0,2766,3.5,18.6,2543,200.9
KONKAN & GOA,1996,0.1,0,0,0.6,1.4,535.7,1232,594.6,308.4,245.9,1.2,0.9,2920.7,0.1,1.9,2670.8,248
KONKAN & GOA,1997,2.6,0,0.8,1.8,0.2,757.9,1072.6,847.6,215.2,21.8,47.1,59.6,3027.2,2.6,2.8,2893.4,128.5
KONKAN & GOA,1998,0,0,0,0,9.7,671.3,909.1,758.3,561.8,280,44.3,0.1,3234.7,0,9.7,2900.6,324.4
KONKAN & GOA,1999,0,0,0,0,67.1,978.7,1105.1,283.7,297.1,179.7,0.7,0,2912.1,0,67.1,2664.5,180.4
KONKAN & GOA,2000,1.2,0,0,0.9,190.3,739.4,1200.4,789.5,111.9,91.8,1.6,6.2,3133.2,1.2,191.2,2841.2,99.7
MADHYA MAHARASHTRA,1951,0.1,0,0.5,9.3,29.5,150.1,250.2,136.3,71.7,128.9,20.1,0,797,0.1,39.4,608.3,149.1
MADHYA MAHARASHTRA,1952,0,1.9,0,8.9,18.9,131.2,268.8,139.1,57.1,56.7,0,0.8,683.3,1.9,27.8,596.2,57.5
MADHYA MAHARASHTRA,1953,1.2,0,0.1,24.5,2,186.3,216.5,220.2,126.8,116.1,0,0,893.6,1.2,26.5,749.8,116.1
MADHYA MAHARASHTRA,1954,2,0.4,16,6,15.8,158.5,305.3,171.7,263,30.1,0,16.2,985.1,2.4,37.8,898.5,46.4
MADHYA MAHARASHTRA,1955,3.2,0,6.8,12.2,25.8,140.9,149.6,254.3,218.9,159,10.4,0,981,3.2,44.7,763.7,169.4
MADHYA MAHARASHTRA,1956,1.5,0.2,1.1,11.3,91.2,111,360.5,252,165.8,148,90.1,1.1,1233.8,1.7,103.6,889.3,239.2
MADHYA MAHARASHTRA,1957,0.1,0,4.8,20.9,36.9,177.8,196.4,202.2,98.7,85.1,26.8,0.1,849.8,0.1,62.6,675.1,112
MADHYA MAHARASHTRA,1958,1.6,0,5.4,23.6,32.9,101.9,393.3,296.6,112.1,57.4,29.2,0.1,1054.1,1.6,61.9,903.9,86.7
MADHYA MAHARASHTRA,1959,2.4,0,0,16.8,39.3,174.7,344.3,199,202.7,84.7,54.9,0.1,1118.9,2.4,56.1,920.7,139.7
MADHYA MAHARASHTRA,1960,3.6,0,3,5.1,61.3,146.4,235,138,229,44.9,18.8,0.8,885.9,3.6,69.5,748.4,64.4
MADHYA MAHARASHTRA,1961,0.3,0.1,0.5,9.8,104.2,163.5,411.9,135,104.8,128,10,2.5,1070.5,0.4,114.5,815.2,140.4
MADHYA MAHARASHTRA,1962,0.2,0.1,6.7,12.9,57.2,46.8,287.5,164,199.9,51.9,23,48.8,899,0.3,76.8,698.3,123.6
MADHYA MAHARASHTRA,1963,0.8,4.3,14,12,23.3,138.6,252.3,268.7,72.7,93.5,19.1,0.6,899.9,5.1,49.3,732.3,113.2
MADHYA MAHARASHTRA,1964,0,0,4.1,6.2,7,139.8,238.9,242.3,223.1,60,23.3,0.9,945.7,0,17.3,844,84.3
MADHYA MAHARASHTRA,1965,5.8,0.2,0.3,10.2,12.3,82.9,380.7,200.3,54.8,10,4.6,28.5,790.7,6.1,22.9,718.7,43
MADHYA MAHARASHTRA,1966,1.9,0.5,1.4,2.1,81.5,83.8,315,94,149,14.5,82.6,11.2,837.3,2.4,85,641.7,108.3
MADHYA MAHARASHTRA,1967,0,0.1,4.7,13.3,7.8,130.4,367.4,139,146.7,43.1,2.1,58.6,913,0.1,25.8,783.4,103.7
MADHYA MAHARASHTRA,1968,1.6,3.6,9.4,11.2,2.5,95.4,238.9,213.3,172.1,60.6,15.1,0.3,824,5.2,23.2,719.6,76
MADHYA MAHARASHTRA,1969,0.2,0,1.4,5.8,4,140.1,307.1,248.3,234,20.1,22.3,0.9,984.1,0.2,11.3,929.5,43.2
MADHYA MAHARASHTRA,1970,1,0,0.6,17.9,39.1,195.4,200.1,254.9,161.3,70.9,0,0,941.4,1,57.6,811.8,70.9
MADHYA MAHARASHTRA,1971,0,0,0.1,3.8,43.3,155.6,124.9,204,185.6,56,0,0,773.2,0,47.1,670.1,56
MADHYA MAHARASHTRA,1972,0,0.2,0,4,13.8,90.4,195.1,99.3,88.1,7.3,21.6,0.1,519.9,0.2,17.8,472.8,29
MADHYA MAHARASHTRA,1973,0,3,1.8,3.2,10.1,124.7,312,243.9,172.8,104.8,3.9,0.4,980.6,3,15.1,853.4,109.1
MADHYA MAHARASHTRA,1974,0,0.1,2.5,14.6,60.9,77.5,217.9,184.7,201.5,152,0.1,0,911.8,0.1,78.1,681.6,152.1
MADHYA MAHARASHTRA,1975,0.4,1.1,0.1,1,15.4,165.6,228,223.2,242.8,158.3,4.8,0,1040.7,1.5,16.4,859.7,163.1
MADHYA MAHARASHTRA,1976,0.1,0,6,3.4,3.3,283.6,315.6,240.8,87.7,14.3,68.9,2.2,1025.8,0.1,12.7,927.7,85.4
MADHYA MAHARASHTRA,1977,0,0.1,7.1,9.9,31.3,209,262.5,150.4,94.6,64.4,112.1,5.7,947.2,0.2,48.3,716.5,182.3
MADHYA MAHARASHTRA,1978,0.7,10.8,4.6,22.2,33.1,174.2,179.6,211.8,124.1,57,63.5,2.1,883.6,11.4,59.9,689.7,122.6
MADHYA MAHARASHTRA,1979,3.5,1.8,5.3,1,7.1,129.7,194.5,299,249.9,46,88.4,0.5,1026.8,5.3,13.4,873.2,134.9
MADHYA MAHARASHTRA,1980,0,0,1.5,16.1,8.6,279.2,197.4,286.6,89.2,14.7,29.8,16.4,939.5,0,26.1,852.5,60.9
MADHYA MAHARASHTRA,1981,10.5,0,3.7,6.8,7.7,135.9,248.9,188.6,253.7,56.8,11,6.2,929.8,10.5,18.2,827.1,74
MADHYA MAHARASHTRA,1982,2.1,0.2,0.2,6.3,33.8,114.6,187.7,186.6,119.5,55.2,45.8,0,751.9,2.3,40.3,608.4,101
MADHYA MAHARASHTRA,1983,0.1,1.4,0,0,2.8,125.3,218.1,259.4,263,43.2,2.5,2.8,918.8,1.5,2.9,865.8,48.5
MADHYA MAHARASHTRA,1984,0.6,11.2,3.7,4.6,0.6,109.6,260.8,140,133.2,109.1,4.7,1.7,779.9,11.8,8.9,643.7,115.5
MADHYA MAHARASHTRA,1985,2.6,0.2,2.3,9.1,12.3,118.7,189.5,145.1,63.5,107.3,5.4,0,656.1,2.8,23.8,516.8,112.7
MADHYA MAHARASHTRA,1986,1.6,2.7,0.3,2.4,8.6,200.8,126.1,157.9,101,8.9,19.4,14.6,644.1,4.3,11.2,585.7,42.8
MADHYA MAHARASHTRA,1987,1.7,3.9,2.5,4,36.6,130.3,166.7,226.9,63.5,98.8,38,34.6,807.6,5.6,43.1,587.5,171.4
MADHYA MAHARASHTRA,1988,0,0.1,0.1,18.8,7.6,111,314.1,165.7,324.8,27.5,1.9,4.9,976.6,0.1,26.5,915.6,34.3
MADHYA MAHARASHTRA,1989,0,0,16.3,3.3,11.8,153.5,271.9,152.1,181.6,22.9,1.4,1.7,816.6,0,31.4,759.1,26
MADHYA MAHARASHTRA,1990,2.6,0.2,0,0.2,78.2,150.5,227.3,294.6,94.9,154.9,17.2,1.9,1022.5,2.8,78.4,767.3,174.1
MADHYA MAHARASHTRA,1991,0,0.1,0.3,12.2,19.2,293.8,318.1,143.9,67.3,21,4.7,0.1,880.5,0.1,31.8,823,25.7
MADHYA MAHARASHTRA,1992,0,0,0,2.1,5.1,146.9,190.6,248.6,132.1,55.6,10.1,0,791.3,0,7.3,718.2,65.7
MADHYA MAHARASHTRA,1993,0,0.1,3,5.7,11.5,147.6,289.2,162.4,162.6,192.8,10.7,34.3,1019.8,0.1,20.1,761.9,237.7
MADHYA MAHARASHTRA,1994,3.1,0.1,0.6,21.8,23.8,253.2,332.9,188.4,118.9,66.2,12.6,0,1021.5,3.2,46.2,893.4,78.8
MADHYA MAHARASHTRA,1995,20,0.2,5.4,6.7,24,63.6,253.1,82.7,194.3,121.5,4.9,0,776.4,20.3,36,593.7,126.4
MADHYA MAHARASHTRA,1996,0.1,0,0.1,4.1,5.7,162.3,281,184.1,161.4,171.3,4.8,0.4,975.2,0.1,9.9,788.7,176.5
MADHYA MAHARASHTRA,1997,3.3,0,2.4,15.3,6.5,180.2,239.9,295.5,91.7,57.7,68.8,39.6,1000.9,3.3,24.3,807.4,166
MADHYA MAHARASHTRA,1998,0.2,0,0.6,2.5,18.4,147.1,264.1,226.4,257.2,162.5,22.1,0,1101.1,0.2,21.4,894.8,184.7
MADHYA MAHARASHTRA,1999,0,6.7,0,0.1,39.2,225.3,262.5,85.4,169,177.6,0,0,965.7,6.7,39.3,742.1,177.7
MADHYA MAHARASHTRA,2000,0.4,1.1,0.2,1.7,18.5,173,198.7,159.6,87,56.5,2.7,2.1,701.6,1.5,20.5,618.2,61.3
MATATHWADA,1951,0.4,0,6.2,10.6,11.2,159.5,271,101.3,89.3,78.4,3.5,0,731.4,0.4,28,621.1,81.9
MATATHWADA,1952,0.2,18.8,0,3.3,21.7,95.4,144.6,87.2,136.1,36.4,0,2.3,546.1,19.1,25.1,463.2,38.7
MATATHWADA,1953,0.3,0,0.3,15.2,0.4,200.4,217.9,160.6,208,88.1,0,0,891.2,0.3,15.9,786.9,88.1
MATATHWADA,1954,0.4,0,15.5,5.6,5.2,181,276,138.8,255.6,11.9,0,9.7,899.6,0.4,26.3,851.4,21.6
MATATHWADA,1955,6.5,0,2.4,3.4,12.2,229.8,213.2,364.7,208.6,109.3,1.2,0,1151.3,6.5,18,1016.2,110.5
MATATHWADA,1956,1.2,1.9,0.1,4.1,78.4,154.1,310,134.6,202.5,70.7,79.7,0,1037.3,3.1,82.6,801.2,150.4
MATATHWADA,1957,1.5,2.1,13.9,14.5,30,126.9,255.1,294.6,104.7,53.7,3.6,0,900.7,3.6,58.5,781.3,57.3
MATATHWADA,1958,0.1,0,4.4,25.2,12.7,92.2,264.4,456.1,79.8,41.2,48.3,0,1024.6,0.1,42.3,892.6,89.5
MATATHWADA,1959,1.5,0,0.1,9.5,13.2,173.6,188.3,200,246.3,99.8,17,1,950.3,1.5,22.8,808.3,117.7
MATATHWADA,1960,3.6,0,18.1,1,49.2,163.6,136.6,66.8,206.8,78.5,14,0.1,738.3,3.6,68.3,573.8,92.6
MATATHWADA,1961,0.9,0.1,5.6,6.7,35.7,170.8,253.7,143.4,97,238.1,5.2,1.8,959,1,48,664.9,245
MATATHWADA,1962,0.6,2.8,2.7,37.8,43.4,67.3,164.7,192.2,304.7,41.4,33.5,54.6,945.7,3.4,84,728.9,129.4
MATATHWADA,1963,0,6.2,15.5,7,13.5,228.4,172.2,380.4,82.8,92.4,2.7,0,1001.2,6.2,36.1,863.8,95.1
MATATHWADA,1964,0,0.2,5.1,1.5,1.3,120.3,246.5,150.7,219.9,20.1,15,0,780.6,0.2,7.9,737.5,35.1
MATATHWADA,1965,5.4,1.5,0,9.5,0.8,129.3,218.7,180,69.4,5.9,0.4,10.4,631.4,7,10.3,597.4,16.7
MATATHWADA,1966,18.9,0,10.4,10.5,45.8,63.1,228.6,85.9,191.6,13,65.9,13.5,747.1,18.9,66.7,569.2,92.3
MATATHWADA,1967,0,0,4,1,5.9,146,224,104.1,136,26.4,0,112.4,759.8,0,10.8,610.1,138.9
MATATHWADA,1968,5.8,23.8,32.2,11.3,0.7,94.2,219,63.6,210.6,24.5,26.3,0.3,712.4,29.6,44.1,587.5,51.1
MATATHWADA,1969,0,0,0.2,0.1,2.7,120.8,222.6,148.3,277.1,14.7,38.1,0,824.6,0,3,768.8,52.9
MATATHWADA,1970,8.4,0,2.8,7.5,30.2,215.1,103.9,344.9,178.1,19.9,0,0,910.9,8.4,40.6,842.1,19.9
MATATHWADA,1971,0.2,0.1,1.3,0.1,38.8,83.2,24.3,220,131.5,108.4,0,0,607.9,0.3,40.2,458.9,108.4
MATATHWADA,1972,0,0,0,0.1,3,115.1,41.9,85.3,65.3,4.2,28.4,3.8,347.1,0,3.2,307.6,36.3
MATATHWADA,1973,0,0.7,0,3.8,0.6,112.3,203.1,334.9,115.6,99.3,1,0,871.3,0.7,4.5,765.8,100.3
MATATHWADA,1974,0,0.4,0.4,2.9,36,98.4,100.7,123.2,154.4,134.1,0,0,650.6,0.4,39.3,476.8,134.1
MATATHWADA,1975,2.1,8.3,7.3,0,11.3,117.2,249,231.7,309.9,113.9,0.1,0,1050.9,10.5,18.6,907.8,114
MATATHWADA,1976,0,0.2,3.2,7.4,2.9,92.1,213,195.6,63,3.8,39.4,2.4,623,0.2,13.5,563.7,45.6
MATATHWADA,1977,0,1.5,6,4.6,5.4,126,155.4,149.3,116.8,66.4,129.9,6.5,767.7,1.5,15.9,547.4,202.8
MATATHWADA,1978,5.7,18.8,9.6,12,19.1,212.4,215,105.3,80.6,70.5,34.6,1.2,784.8,24.5,40.7,613.3,106.3
MATATHWADA,1979,3.4,11.8,5.6,1.4,18.1,125.5,163.1,132.9,236.5,17.7,90.6,0.8,807.6,15.3,25.2,658.1,109.1
MATATHWADA,1980,0.1,0,4.7,4.6,2.3,223,114.4,325.1,113.6,1.1,3.6,20.3,812.9,0.1,11.6,776.1,25.1
MATATHWADA,1981,27.3,0.7,11,1.6,12.7,100.5,122.3,127.3,285.1,68.7,11.2,18.3,786.6,28,25.2,635.1,98.2
MATATHWADA,1982,10,0.6,5.1,7.8,15.9,99.6,170.1,84.8,172,43.6,27,0,636.5,10.6,28.8,526.5,70.6
MATATHWADA,1983,0,0,0.3,0.3,6,96.8,231.9,315.4,422.3,106.8,1,6.9,1187.6,0,6.6,1066.3,114.6
MATATHWADA,1984,3.1,9.5,0.4,0.8,0,75.7,168.5,59.8,120.1,106.2,5.4,3.3,552.7,12.6,1.2,424.1,114.9
MATATHWADA,1985,7.1,0,6.2,10.5,7.6,160.8,148.9,63.9,82.3,86,0.7,1.5,575.4,7.1,24.3,455.8,88.2
MATATHWADA,1986,9.6,9.6,1.3,2.7,7.3,132.3,140.2,127.1,104,6.6,10.1,12.1,562.9,19.2,11.4,503.6,28.8
MATATHWADA,1987,7.9,3.6,0.8,2,20.9,155.1,132,220.2,46.1,145.7,41.1,10.8,786.2,11.5,23.7,553.4,197.6
MATATHWADA,1988,0,0,0.2,7.2,4.2,169.7,301.6,245.4,411.9,18.5,7.7,3.5,1170,0,11.7,1128.6,29.7
MATATHWADA,1989,0,0,42.3,2.8,6.4,237.9,336.2,245.7,170,17.6,0.5,9,1068.3,0,51.5,989.8,27.1
MATATHWADA,1990,2.9,0,0,0,142.1,221,131,365.9,104.2,223.1,5,2.9,1198.1,2.9,142.1,822.2,231
MATATHWADA,1991,0.3,0.4,0.4,9.8,9.4,250.1,222.4,49.7,38.5,9.1,10.9,0,601,0.7,19.5,560.7,20
MATATHWADA,1992,0,0,0,3.5,6.7,217.9,79.4,203,140.4,52.2,23.5,0,726.6,0,10.2,640.6,75.7
MATATHWADA,1993,0,1,5.6,1.7,9.1,87.5,216.3,166.2,121.8,136.3,5.8,55.1,806.3,1,16.4,591.8,197.2
MATATHWADA,1994,3.2,0.1,0,14.9,14.3,110.6,117.1,162.8,63.4,64.3,32.9,0,583.8,3.4,29.3,454,97.2
MATATHWADA,1995,46.9,0.2,23.6,11.4,17.6,135.5,186,96,137.9,153.2,1.2,0,809.5,47.1,52.6,555.4,154.4
MATATHWADA,1996,0.1,0,0.3,10.6,1.6,55.8,186.6,246.4,229.8,118.9,4.4,0.4,855,0.1,12.5,718.6,123.8
MATATHWADA,1997,7.7,1.1,8.3,14.3,8,75.8,131,121.1,163.4,106.8,98.6,54.3,790.5,8.8,30.6,491.3,259.8
MATATHWADA,1998,0.1,0.3,3.4,1.7,8.7,189.8,255.1,249.9,235.8,150.3,31.6,0,1126.7,0.5,13.8,930.5,181.9
MATATHWADA,1999,0,6,0.1,0,17.9,141.5,133.3,133.4,215.4,119.9,0,0,767.6,6,18,623.6,119.9
MATATHWADA,2000,0.4,3.8,0.5,0.4,16.3,188.3,157.3,239.5,44.8,30.8,0.7,1.7,684.4,4.2,17.2,629.9,33.2
VIDARBHA,1951,4.6,0.6,41.9,14.6,11.1,136.8,348.8,318.6,123.1,81.5,0.6,0,1082.3,5.2,67.6,927.4,82.1
VIDARBHA,1952,0,10.6,4.2,10.8,2.5,98,235.1,266.5,146,33.6,0,0.5,807.7,10.6,17.5,745.5,34.1
VIDARBHA,1953,3.9,1.1,0,21.4,0.2,138.2,299.4,449.9,173,50.7,0,0,1137.8,5,21.6,1060.5,50.7
VIDARBHA,1954,0.3,0.6,11.4,4,1.1,132.4,407.9,248.8,288.3,4.6,0.9,0.1,1100.4,0.8,16.5,1077.5,5.6
VIDARBHA,1955,15.5,0.3,2.3,6.8,5,274.7,278.4,371.8,244.6,169.1,0.2,0,1368.7,15.8,14.2,1169.5,169.3
VIDARBHA,1956,1.3,1.9,0.8,0.5,52.8,248.7,370.5,163.4,198,40.1,37.3,9.3,1124.6,3.2,54.1,980.6,86.7
VIDARBHA,1957,8.6,2.5,44.4,31.6,15.5,148.5,303.8,354.2,133.4,27.5,1,0,1070.9,11,91.5,939.8,28.5
VIDARBHA,1958,5.7,2,20.4,10.5,10.4,102.7,341.5,354,220.3,68,36.5,0.1,1172.2,7.8,41.3,1018.5,104.6
VIDARBHA,1959,13.6,1.2,0.4,11.8,6.2,178,467.9,377.3,469.9,79.4,0.5,0.1,1606.3,14.8,18.4,1493.1,80
VIDARBHA,1960,38.8,0,41,6.7,8.2,195.2,378.5,199.9,114.8,78.5,1.1,2.4,1065,38.8,55.9,888.4,81.9
VIDARBHA,1961,1.1,5.7,4.5,5.3,21.4,152.7,372.6,401.6,326.2,143.3,2.9,3.4,1440.8,6.7,31.2,1253.1,149.7
